source_uid,station_id,source_name,descriptionDataset,data_repository_ftp,wmo_id,station_name,lat,lon,elev, fips_code,country,continent,station_data_policy,station_data_type,data_update_status,station_metadata_link,timestep,ver,obs_freq,obs_time_GMT,Wind_speed _start_date,Wind_speed _end_date,Wind_speed _start_year,Wind_speed _end_year,Wind_direction_start_year,Wind_direction_end_year,Sea_Level_Pressure _start_year,Sea_Level_Pressure_end_year
1000220,62402,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-62402,QENA,26.183333,32.733333,74,EG,Egypt,Africa,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1938,01/07/2013,1938,2013,01/10/1938,01/07/2013,01/10/1938,01/07/2013
1000220,62432,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-62432,DAKHLA,25.5,28.966666,117,EG,Egypt,Africa,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,10/03/1938,05/02/2017,1938,2017,10/03/1938,05/02/2017,10/03/1938,05/02/2017
1000220,62465,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-62465,KOSSEIR,26.133333,34.25,11,EG,Egypt,Africa,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/10/1938,05/02/2017,1938,2017,02/10/1938,05/02/2017,02/10/1938,05/02/2017
1000220,71199,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-71199,WATSONLAKE(AUT)YT,60.12,-128.82,690,CA,Canada,North America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1938,05/02/2017,1938,2017,02/10/1938,05/02/2017,01/10/1938,05/02/2017
1000220,82141,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-82141,SOURE,-0.716666,-48.55,11,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/11/1938,04/02/2017,1938,2017,01/11/1938,02/02/2017,01/11/1938,04/02/2017
1000220,82476,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-82476,CAXIAS,-4.866666,-43.35,103,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,13/09/1938,04/02/2017,1938,2017,13/09/1938,28/05/2015,13/09/1938,15/12/2016
1000220,82487,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-82487,GUARAMIRANGA,-4.283,-39,870,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/02/1938,17/04/2007,1938,2007,03/02/1938,17/04/2007,03/02/1938,17/04/2007
1000220,82568,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-82568,GRAJAU,-5.817,-46.467,163,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,13/09/1938,19/11/2003,1938,2003,14/09/1938,27/02/2003,13/09/1938,19/11/2003
1000220,82696,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-82696,AREIA,-6.967,-35.683,575,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,13/09/1938,20/12/1943,1938,1943,13/09/1938,20/12/1943,13/09/1938,20/12/1943
1000220,82797,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-82797,SURUBIM,-7.3,-35.433,418,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/05/1938,25/09/2007,1938,2007,03/05/1938,25/09/2007,03/05/1938,25/09/2007
1000220,82915,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-82915,RIOBRANCO,-9.967,-67.8,160,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,11/01/1938,25/09/2007,1938,2007,16/01/1938,25/09/2007,11/01/1938,25/09/2007
1000220,82991,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-82991,PILAREAST,-9.583,-35.9,131,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,13/09/1938,31/03/1944,1938,1944,13/09/1938,31/03/1944,13/09/1938,31/03/1944
1000220,83036,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-83036,SAOSEBASTIAO,-23.8,-45.4,5,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,13/09/1938,31/03/1944,1938,1944,18/09/1938,31/03/1944,13/09/1938,18/12/1990
1000220,83064,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-83064,PORTONACIONAL,-10.71072,-48.40636,239,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,05/02/1938,05/02/2017,1938,2017,12/02/1938,05/02/2017,05/02/1938,05/02/2017
1000220,83092,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-83092,FOZDOSAOFRANCISCO,-10.65,-36.167,11,NA,NA,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,13/09/1938,30/09/1941,1938,1941,13/09/1938,30/09/1941,13/09/1938,30/09/1941
1000220,83370,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-83370,PRIMAVERADOLESTEE,-15.633,-53.917,480,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1938,30/03/1944,1938,1944,05/08/1938,20/03/1944,01/08/1938,30/03/1944
1000220,83379,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-83379,FORMOSA,-15.533,-47.333,912,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/04/1938,28/04/2010,1938,2010,03/04/1938,25/09/2007,03/04/1938,28/04/2010
1000220,83405,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-83405,CACERES,-16.04964,-57.68083,118,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/02/1938,08/11/2016,1938,2016,23/02/1938,20/04/2014,01/02/1938,08/11/2016
1000220,83423,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-83423,GOIANIA,-16.66666,-49.25,741,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,10/05/1938,05/02/2017,1938,2017,11/05/1938,05/02/2017,12/05/1938,05/02/2017
1000220,83427,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-83427,LUZIANIAEAST,-16.267,-47.883,910,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/04/1938,31/03/1944,1938,1944,03/04/1938,31/03/1944,05/04/1938,31/03/1944
1000220,83479,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-83479,PARACATU,-17.21666,-46.86666,711,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/05/1938,05/02/2017,1938,2017,03/05/1938,05/02/2017,03/05/1938,05/02/2017
1000220,83579,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-83579,ARAXA,-19.56666,-46.93333,1004,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,13/09/1938,05/02/2017,1938,2017,13/09/1938,05/02/2017,13/09/1938,05/02/2017
1000220,83618,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-83618,TRESLAGOAS,-20.783,-51.7,313,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,04/08/1938,28/09/2008,1938,2008,04/08/1938,28/09/2008,04/08/1938,28/09/2008
1000220,83814,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-83814,JAGUARIAIVA,-24.267,-49.7,923,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,21/06/1938,31/03/1944,1938,1944,21/06/1938,31/03/1944,21/06/1938,31/03/1944
1000220,83869,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-83869,IRINEOPOLIS,-26.25,-50.8,783,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,07/04/1938,01/03/1940,1938,1940,07/04/1938,29/02/1940,07/04/1938,01/03/1940
1000220,85373,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-85373,VILLAZON,-22.083,-65.6,3451,BO,Bolivia,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1938,31/07/1941,1938,1941,01/01/1938,31/07/1941,01/04/1938,28/02/1939
1000221,856211,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,SANFERNANDO,-34.567,-71.65,302,CI,Chile,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,05/05/1938,09/12/1952,1938,1952,05/05/1938,09/12/1952,17/05/1938,09/12/1952
1000221,853221,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,UYUNI,-20.567,-66.783,3670,BL,Bolivia,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,06/01/1938,03/06/1950,1938,1950,06/01/1938,02/06/1950,01/06/1938,03/06/1950
1000221,832621,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,UTIARITI-IN-MATO,-13.033,-58.233,385,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/05/1938,29/07/1939,1938,1939,09/05/1938,22/07/1939,03/05/1938,29/07/1939
1000221,803411,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,DOSRIOS,1.95,-77.167,580,CO,Colombia,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/06/1938,11/10/1952,1938,1952,02/06/1938,07/07/1952,01/01/1939,11/10/1952
1000221,710613,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,PORTRADIUM,71.917,-94.25,213,,,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,05/09/1938,01/01/1948,1938,1948,06/09/1938,01/01/1948,01/08/1940,01/01/1948
1000221,112151,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,PACK,46.983,14.983,1105,EZ,Czech Republic,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,14/12/1938,30/06/1944,1938,1944,14/12/1938,30/06/1944,01/01/1940,30/06/1944
1000221,106570,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,WERTHEIM(USA-HP),49.75,9.5,338,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/02/1938,01/04/1999,1938,1999,02/02/1938,01/04/1999,06/06/1939,01/04/1999
1000221,106291,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,KEMPTENAMRHEIN,49.967,7.933,26,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/06/1938,31/12/1941,1938,1941,01/06/1938,31/12/1941,01/01/1940,31/12/1941
1000221,92621,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,WITTENBERGE,53.033,11.8,24,,,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,06/01/1938,23/03/1977,1938,1977,06/01/1938,23/03/1977,06/01/1938,23/03/1977
1000221,37031,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,HARTLANDPOINT,51.033,-4.533,91,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,20/05/1938,07/03/2007,1938,2007,20/05/1938,07/03/2007,20/05/1938,07/03/2007
1000223,EDLP    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,PADERBORNLIPPSTADT,51.614089,8.616317,213.05,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,04/11/1938,05/02/2017,1938,2017,14188,42771,04/11/1938,31/12/1942
1000223,EDLT    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,MUNSTER/TELGTE,51.95,7.583,71,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,04/04/1938,29/11/1989,1938,1989,13974,32841,05/08/1938,29/11/1989
1000223,ETHF    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,FRITZLAR,51.1145,9.285833,172.51,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,22/07/1938,05/02/2017,1938,2017,14083,42771,22/07/1938,28/05/2013
1000223,ETID    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,HANAUAAF,50.167,8.967,112.16,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,04/11/1938,28/04/2006,1938,2006,14188,38835,02/01/1939,09/04/2001
1000223,ETOA    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,SCHWEINFURTAHP,50.2,10.167,239.87,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/01/1938,04/11/2005,1938,2005,13883,38660,07/11/1938,04/11/2005
1000223,ETOU    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,WIESBADENAAF,50.049819,8.325397,140.51,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,06/01/1938,05/02/2017,1938,2017,13887,42771,07/03/1938,05/02/2017
1000223,ETSA    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,LANDSBERGLECH,48.070575,10.905994,623.01,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/01/1938,05/02/2017,1938,2017,13883,42771,03/01/1938,28/05/2013
1000223,ETSF    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,FURSTENFELDBRUCK,48.2,11.267,519.07,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/04/1938,14/08/2003,1938,2003,13971,37847,21/09/1939,14/08/2003
1000223,ETSN    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,NEUBURG,48.711,11.2115,380.69,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,04/08/1938,05/02/2017,1938,2017,14096,42771,11/08/1938,28/05/2013
1000223,HETR    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,ELTOR,28.209028,33.645517,35.05,EG,Egypt,Asia,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/11/1938,05/02/2017,1938,2017,14185,42771,01/11/1938,05/02/2017
1000223,KBLV    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,SCOTTAFBMIDAMERICA,38.545178,-89.83518,139.9,US,United States,North America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1938,05/02/2017,1938,2017,13881,42771,29/07/1938,05/02/2017
1000223,KFRI    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,MARSHALLAAF,39.055275,-96.76445,324,US,United States,North America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,17/08/1938,05/02/2017,1938,2017,14109,42771,17/08/1938,05/02/2017
1000223,KRND    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,RANDOLPHAFB,29.529675,-98.2789,232.25,US,United States,North America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/04/1938,05/02/2017,1938,2017,13971,42771,01/04/1938,05/02/2017
1000223,KVPS    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,EGLINAFB,30.48325,-86.5254,25.6,US,United States,North America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,10/09/1938,05/02/2017,1938,2017,14133,42771,10/09/1938,05/02/2017
1000223,LGKZ    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,FILIPPOS,40.28611,21.840834,627.58,GR,Greece,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/01/1938,05/02/2017,1938,2017,13883,42771,03/01/1938,05/02/2017
1000223,LOWS    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,SALZBURG,47.793304,13.004333,430.07,AU,Austria,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/06/1938,05/02/2017,1938,2017,14032,42771,01/06/1938,05/02/2017
1000223,LOWZ    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,ZELLAMSEE(AUT),47.333333,12.8,763,AU,Austria,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/01/1938,05/02/2017,1938,2017,13884,42771,01/01/1940,18/11/2010
1000223,LOXA    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,AIGEN/ENNSTAL(MIL),47.533333,14.133333,649,AU,Austria,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/01/1938,05/02/2017,1938,2017,13883,42771,31/12/1938,05/02/2017
1000223,LOXZ    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,ZELTWEG,47.202751,14.744223,676.65,AU,Austria,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/06/1938,05/02/2017,1938,2017,14032,42771,11/11/1938,05/02/2017
1000223,SBCI    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,CAROLINA,-7.320444,-47.45866,172.21,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,19/07/1938,02/02/2017,1938,2017,14080,42768,19/07/1938,08/06/1990
1000223,SBOI    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,OIAPOQUE,3.855486,-51.79686,19.2,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/06/1938,04/02/2017,1938,2017,14035,42770,03/06/1938,07/02/1991
1000223,SBRJ    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,SANTOSDUMONT,-22.91046,-43.16313,3.35,BR,Brazil,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,13/09/1938,05/02/2017,1938,2017,14136,42771,13/09/1938,14/01/2016
1000223,SCCH    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,GENERALBERNARDOOHIGGINS,-36.58249,-72.03136,150.87,CI,Chile,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/06/1938,05/02/2017,1938,2017,14033,42771,02/06/1938,05/02/2017
1000223,SEAS    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,NA,-0.083,-78.283,  NA,EC,Ecuador,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/12/1938,31/08/1942,1938,1942,14220,15584,NA   ,NA   
1000223,SEQU    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,MARISCALSUCREINTL,-0.133333,-78.46666,2812.69,EC,Ecuador,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/06/1938,01/02/2017,1938,2017,14034,42767,22/06/1938,30/07/2014
1000223,SETN    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,GENERALRIVADENEIRA,0.978519,-79.62665,9.75,EC,Ecuador,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/09/1938,05/02/2017,1938,2017,14125,42771,01/01/1973,04/02/2017
1000223,SLCN    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,CHARANA,-17.583,-69.6,4057,PE,Peru,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1938,29/01/2008,1938,2008,13881,39475,01/05/1958,09/11/2004
1000223,SLOR    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,JUANMENDOZA,-17.96258,-67.07623,3702.1,BL,Bolivia,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/03/1938,05/02/2017,1938,2017,13942,42771,01/08/1938,14/06/2004
1000220,10213,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10213,MISSING,52.667,7.933,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/05/1939,31/12/1943,1939,1943,02/05/1939,31/12/1943,02/05/1939,31/10/1943
1000220,10317,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10317,MISSING,52.25,8.05,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,19/05/1939,24/03/1993,1939,1993,19/05/1939,24/03/1993,06/08/1939,24/03/1993
